audiencia_id,fecha_audiencia,fecha_limite_oferta,vigencia_inicio,vigencia_fin,tipo_mercado,agente_codigo,agente_iniciales,agente_nombre,cantidad_ofertada,precio_oferta,pct_adjudicado,adjudicada,tipo_curva,ipp_fecha,producto_id,oferta_num
CP-EEPC2024-004,2024-08-27,2024-08-13,2028-01-01,2028-12-31,Regulado,ENDG,END,Enel,52.70400000000001,304.22,50.0,True,PLANA,2024-01-06,4,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2029-01-01,2029-12-31,Regulado,ENDG,END,Enel,65.7,300.54,0.0,False,PLANA,2024-01-06,5,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2030-01-01,2030-12-31,Regulado,ENDG,END,Enel,65.7,297.43,50.0,True,PLANA,2024-01-06,6,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2031-01-01,2031-12-31,Regulado,ENDG,END,Enel,65.7,295.33,50.0,True,PLANA,2024-01-06,7,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2032-01-01,2032-12-31,Regulado,ENDG,END,Enel,65.88,292.83,50.0,True,PLANA,2024-01-06,8,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2033-01-01,2033-12-31,Regulado,ENDG,END,Enel,65.7,289.73,50.0,True,PLANA,2024-01-06,9,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2034-01-01,2034-12-31,Regulado,ENDG,END,Enel,65.7,288.7,50.0,True,PLANA,2024-01-06,10,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2035-01-01,2035-12-31,Regulado,ENDG,END,Enel,65.7,286.45,50.0,True,PLANA,2024-01-06,11,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2036-01-01,2036-12-31,Regulado,ENDG,END,Enel,65.88,285.59,50.0,True,PLANA,2024-01-06,12,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2037-01-01,2037-12-31,Regulado,ENDG,END,Enel,65.7,283.52,50.0,True,PLANA,2024-01-06,13,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2028-01-01,2028-12-31,Regulado,ISGG,ISG,Isagen,52.70400000000001,304.45,0.0,False,PLANA,2024-01-06,4,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2029-01-01,2029-12-31,Regulado,ISGG,ISG,Isagen,65.7,300.29,50.0,True,PLANA,2024-01-06,5,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2030-01-01,2030-12-31,Regulado,ISGG,ISG,Isagen,65.7,298.28,0.0,False,PLANA,2024-01-06,6,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2031-01-01,2031-12-31,Regulado,ISGG,ISG,Isagen,65.7,295.68,0.0,False,PLANA,2024-01-06,7,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2032-01-01,2032-12-31,Regulado,ISGG,ISG,Isagen,65.88,295.68,0.0,False,PLANA,2024-01-06,8,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2033-01-01,2033-12-31,Regulado,ISGG,ISG,Isagen,65.7,295.68,0.0,False,PLANA,2024-01-06,9,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2034-01-01,2034-12-31,Regulado,ISGG,ISG,Isagen,65.7,295.68,0.0,False,PLANA,2024-01-06,10,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2035-01-01,2035-12-31,Regulado,ISGG,ISG,Isagen,65.7,295.68,0.0,False,PLANA,2024-01-06,11,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2036-01-01,2036-12-31,Regulado,ISGG,ISG,Isagen,65.88,295.68,0.0,False,PLANA,2024-01-06,12,1.0
CP-EEPC2024-004,2024-08-27,2024-08-13,2037-01-01,2037-12-31,Regulado,ISGG,ISG,Isagen,65.7,295.68,0.0,False,PLANA,2024-01-06,13,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2029-01-01,2029-12-31,Regulado,ISGG,ISG,Isagen,32.85,297.43,100.0,True,PLANO,2024-01-08,5,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2030-01-01,2030-12-31,Regulado,ISGG,ISG,Isagen,32.85,297.43,100.0,True,PLANO,2024-01-08,6,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2031-01-01,2031-12-31,Regulado,ISGG,ISG,Isagen,32.85,297.43,100.0,True,PLANO,2024-01-08,7,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2032-01-01,2032-12-31,Regulado,ISGG,ISG,Isagen,32.94,297.43,0.0,False,PLANO,2024-01-08,8,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2033-01-01,2033-12-31,Regulado,ISGG,ISG,Isagen,32.85,297.43,0.0,False,PLANO,2024-01-08,9,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2034-01-01,2034-12-31,Regulado,ISGG,ISG,Isagen,32.85,297.43,0.0,False,PLANO,2024-01-08,10,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2035-01-01,2035-12-31,Regulado,ISGG,ISG,Isagen,32.85,297.43,0.0,False,PLANO,2024-01-08,11,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2036-01-01,2036-12-31,Regulado,ISGG,ISG,Isagen,32.94,297.43,0.0,False,PLANO,2024-01-08,12,1.0
CP-EEPC2024-005,2024-10-30,2024-10-17,2037-01-01,2037-12-31,Regulado,ISGG,ISG,Isagen,32.85,297.43,0.0,False,PLANO,2024-01-08,13,1.0
CP-EEPC2024-006,2025-02-03,2025-01-21,2026-01-01,2026-12-31,Regulado,TRMC,TRM,Termotasajero,13.505,439.0,0.0,False,CURVA,2024-01-08,2,1.0
CP-EEPC2024-006,2025-02-03,2025-01-21,2026-01-01,2026-12-31,Regulado,TRMC,TRM,Termotasajero,13.505,435.0,0.0,False,CURVA,2024-01-08,2,2.0
CP-EEPC2024-006,2025-02-03,2025-01-21,2027-01-01,2027-12-31,Regulado,TRMC,TRM,Termotasajero,13.505,455.0,0.0,False,CURVA,2024-01-08,3,1.0
CP-EEPC2024-006,2025-02-03,2025-01-21,2027-01-01,2027-12-31,Regulado,TRMC,TRM,Termotasajero,13.505,441.0,0.0,False,CURVA,2024-01-08,3,2.0
CP-EEPC2025-001,2025-03-03,2025-02-18,2026-01-01,2026-12-31,Regulado,DUCC,DUC,Ducc,13.505,450.0,0.0,False,CURVA,2024-01-12,2,1.0
CP-EEPC2025-001,2025-03-03,2025-02-18,2026-01-01,2037-12-31,Regulado,EPMC,EPM,Epm,554.53,326.125,100.0,True,CURVA,2024-01-12,1,1.0
CP-EEPC2025-001,2025-03-03,2025-02-18,2027-01-01,2027-12-31,Regulado,EPMC,EPM,Epm,12.350999999999999,400.0,0.0,False,CURVA,2024-01-12,3,1.0
CP-EEPC2025-003,2025-05-16,2025-05-05,2026-01-01,2026-12-31,Regulado,AMRC,AMR,Americana,13.2,410.0,0.0,False,NONE,2025-02-01,2,1.0
CP-EEPC2025-003,2025-05-16,2025-05-05,2026-01-01,2026-12-31,Regulado,DUCG,DUC,Ducg,4.436,412.0,0.0,False,NONE,2025-02-01,2,1.0
CP-EEPC2025-003,2025-05-16,2025-05-05,2027-01-01,2027-12-31,Regulado,DUCG,DUC,Ducg,19.83,385.0,0.0,False,NONE,2025-02-01,3,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2026-01-01,2026-12-31,Regulado,DUCG,DUC,Ducg,4.3,412.0,0.0,False,CURVA,2025-04-01,1,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2027-01-01,2027-12-31,Regulado,DUCG,DUC,Ducg,19.7,379.0,31.45,True,CURVA,2025-04-01,2,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2028-01-01,2028-12-31,Regulado,DUCG,DUC,Ducg,21.0,359.0,90.08999999999999,True,CURVA,2025-04-01,3,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2027-01-01,2027-12-31,Regulado,EPMG,EPM,Epm,63.0,377.75,100.0,True,CURVA,2025-04-01,2,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2028-01-01,2028-12-31,Regulado,EPMG,EPM,Epm,60.3,372.47,100.0,True,CURVA,2025-04-01,3,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2026-01-01,2026-12-31,Regulado,SPRG,SPR,Esprod,12.399999999999999,382.5,100.0,True,CURVA,2025-04-01,1,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2027-01-01,2027-12-31,Regulado,SPRG,SPR,Esprod,11.1,378.8999999999999,100.0,True,CURVA,2025-04-01,2,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2028-01-01,2028-12-31,Regulado,SPRG,SPR,Esprod,10.4,373.5,0.0,False,CURVA,2025-04-01,3,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2028-01-01,2028-12-31,Regulado,SPRG,SPR,Esprod,10.4,378.0,0.0,False,CURVA,2025-04-01,3,2.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2026-01-01,2026-12-31,Regulado,TERG,TER,Termotasajero Dos,50.0,427.0,0.0,False,CURVA,2025-04-01,1,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2027-01-01,2027-12-31,Regulado,TERG,TER,Termotasajero Dos,49.9,420.0,0.0,False,CURVA,2025-04-01,2,1.0
CP-EEPC2025-004,2025-06-17,2025-06-04,2028-01-01,2028-12-31,Regulado,TERG,TER,Termotasajero Dos,50.1,418.0,0.0,False,CURVA,2025-04-01,3,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,CHVG,CHV,Aes,30.451999999999998,380.5,100.0,True,CURVA,2025-04-01,1,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,EPSG,EPS,Celsia,31.185000000000002,412.0,0.0,False,CURVA,2025-04-01,1,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,EPSG,EPS,Celsia,16.304,408.98,0.0,False,PLANO,2025-04-01,2,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,EPTC,EPT,Eptc,3.603,412.0,0.0,False,PLANO,2025-04-01,2,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,SFEG,SFE,Santa Fe,8.154,381.0,0.0,False,PLANO,2025-04-01,2,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,SPRG,SPR,Esprod,12.186,377.5,100.0,True,PLANO,2025-04-01,2,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,SPRG,SPR,Esprod,12.186,380.5,100.0,True,PLANO,2025-04-01,2,2.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,TERG,TER,Termotasajero Dos,15.001,424.87999999999994,0.0,False,CURVA,2025-04-01,1,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,TERG,TER,Termotasajero Dos,15.001,430.87999999999994,0.0,False,CURVA,2025-04-01,1,2.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,TERG,TER,Termotasajero Dos,16.0,399.98,0.0,False,PLANO,2025-04-01,2,1.0
CP-EEPC2025-005,2025-08-08,2025-07-25,2026-01-01,2026-12-31,Regulado,TERG,TER,Termotasajero Dos,16.0,403.98,0.0,False,PLANO,2025-04-01,2,2.0
CP-EEPC2025-006,2025-10-10,2025-09-29,2026-01-01,2026-12-31,Regulado,BIAC,BIA,Bia,23.803,385.0,0.0,False,PLANO,2025-04-01,1,1.0
CP-EEPC2025-006,2025-10-10,2025-09-29,2026-01-01,2026-12-31,Regulado,EPTC,EPT,Eptc,7.141,409.0,0.0,False,PLANO,2025-04-01,1,1.0
CP-EEPC2025-006,2025-10-10,2025-09-29,2026-01-01,2026-12-31,Regulado,ISGG,ISG,Isagen,17.262999999999998,374.24,0.0,False,PLANO,2025-04-01,1,1.0
CP-EEPC2025-006,2025-10-10,2025-09-29,2026-01-01,2026-12-31,Regulado,MERC,MER,Merc,23.803,373.0,100.0,True,PLANO,2025-04-01,1,1.0
CP-EEPC2025-007,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,EPTC,EPT,Eptc,5.9,485.0,0.0,False,PLANO,2025-09-01,1,1.0
CP-EEPC2025-008,2025-12-26,2025-12-12,2026-01-01,2040-12-31,Regulado,EPTG,EPT,Eptg,0.0,398.3333333333333,0.0,False,CURVA,2025-09-01,1,1.0
CP-EEPC2025-008,2025-12-26,2025-12-12,2026-01-01,2040-12-31,Regulado,NTCG,NTC,Nitroenergy,0.0,354.0233333333333,100.0,True,CURVA,2025-09-01,1,1.0
CP-EEPC2026-001,2026-05-06,2026-04-22,2027-01-01,2028-12-31,Regulado,SPRG,SPR,Esprod,45.99,408.8,100.0,True,CURVA,2026-02-01,1,1.0
CP-EGVC2025-001,2025-02-19,2025-02-06,2025-01-01,2025-12-31,Regulado,DUCC,DUC,Ducc,40.00000297,465.0,100.0,True,CURVA,2024-01-12,3,1.0
CP-EGVC2025-001,2025-02-19,2025-02-06,2025-01-01,2029-12-31,Regulado,EYCG,EYC,Eycg,346.06528500999997,431.0684210526316,100.0,True,CURVA,2024-01-12,1,1.0
CP-EGVC2025-003,2025-07-11,2025-06-18,2025-08-01,2031-12-01,Regulado,AESC,AES,Aesp,170.371,398.961038961039,31.16883116883117,True,CURVA,2025-03-01,1,1.0
CP-EGVC2025-003,2025-07-11,2025-06-18,2025-08-01,2031-12-01,Regulado,EXIC,EXI,Enerxia,75.61699999999999,357.4909090909091,100.0,True,CURVA,2025-03-01,1,1.0
CP-EGVC2025-003,2025-07-11,2025-06-18,2025-08-01,2031-12-01,Regulado,EXIC,EXI,Enerxia,75.61699999999999,366.84155844155845,93.50649350649351,True,CURVA,2025-03-01,1,2.0
CP-EMEC2026-001,2026-04-08,2026-03-24,2026-06-01,2028-12-31,Regulado,EMEG,EME,Emeg,34.11360254,300.0,100.0,True,CURVA,2026-03-01,1,1.0
CP-EMIC2022-002,2022-11-11,2022-10-29,2023-01-01,2036-12-31,Regulado,CNRC,CNR,Coenersa,241.92,308.2,0.0,False,PLANO,2022-01-08,1,1.0
CP-EMIC2022-002,2022-11-11,2022-10-29,2023-01-01,2036-12-31,Regulado,ENVC,ENV,Envc,252.0,267.85,100.0,True,PLANO,2022-01-08,1,1.0
CP-EMIC2022-002,2022-11-11,2022-10-29,2024-01-01,2024-12-31,Regulado,ENVC,ENV,Envc,8.64495,307.39,0.0,False,CURVA,2022-01-08,3,1.0
CP-EMIC2022-002,2022-11-11,2022-10-29,2025-01-01,2025-12-31,Regulado,ENVC,ENV,Envc,22.0,288.76,0.0,False,CURVA,2022-01-08,4,1.0
CP-EMIC2022-002,2022-11-11,2022-10-29,2026-01-01,2026-12-31,Regulado,ISGG,ISG,Isagen,89.99969999999999,264.67,100.0,True,CURVA,2022-01-08,5,1.0
CP-EMIC2022-002,2022-11-11,2022-10-29,2023-01-01,2036-12-31,Regulado,NTCG,NTC,Nitroenergy,117.6,299.94,15.0,True,PLANO,2022-01-08,1,1.0
CP-EMIC2023-001,2023-06-15,2023-06-01,2025-01-01,2025-12-31,Regulado,SPRG,SPR,Esprod,69.18260999999998,348.3999999999999,0.0,False,CURVA,2023-01-04,3,1.0
CP-EMIC2023-001,2023-06-15,2023-06-01,2026-01-01,2026-12-31,Regulado,SPRG,SPR,Esprod,96.18362000000002,330.3,0.0,False,CURVA,2023-01-04,4,1.0
CP-EMIC2024-001,2024-07-11,2024-06-27,2025-01-01,2040-12-31,No Regulado,ISGG,ISG,Isagen,866.2814999999999,301.08,0.0,False,PLANO,2024-01-03,1,1.0
CP-EMIC2024-001,2024-07-11,2024-06-27,2025-01-01,2040-12-31,No Regulado,NTCG,NTC,Nitroenergy,1732.5629999999999,351.9,0.0,False,PLANO,2024-01-03,1,1.0
CP-EMIC2024-002,2024-07-12,2024-06-28,2027-01-01,2028-12-31,Regulado,ISGG,ISG,Isagen,206.98015123706676,324.36,100.0,True,CURVA,2024-01-03,2,1.0
CP-EMIC2024-002,2024-07-12,2024-06-28,2025-01-01,2028-12-31,Regulado,NESC,NES,Nova Energy,50.86721005377827,350.6025,0.0,False,CURVA,2024-01-03,3,1.0
CP-EMIC2024-003,2024-10-10,2024-09-27,2025-01-01,2025-12-31,Regulado,CEOC,CEO,Ceo,27.10344,408.92,100.0,True,PLANO,2024-07-01,1,1.0
CP-EMIC2024-003,2024-10-10,2024-09-27,2026-01-01,2026-12-31,Regulado,CEOC,CEO,Ceo,27.095037545,385.69,0.0,False,PLANO,2024-07-01,2,1.0
CP-EMIC2024-003,2024-10-10,2024-09-27,2028-01-01,2028-12-31,Regulado,ISGC,ISG,Isagen,148.57433064,328.36,100.0,True,CURVA,2024-07-01,4,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,AMPC,AMP,Ampc,4.366,428.0,0.0,False,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,AMPC,AMP,Ampc,13.283019999999999,399.75,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,AMPC,AMP,Ampc,0.0,414.75,0.0,False,PLANO,2025-01-01,2,2.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,36.722,333.3333333333333,100.0,True,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,36.722,341.6666666666667,100.0,True,PLANO,2025-01-01,1,2.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,21.68,346.6666666666667,94.5,True,PLANO,2025-01-01,1,3.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,21.693,350.8333333333333,33.333333333333336,True,PLANO,2025-01-01,1,4.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,7.442,320.0,89.0,True,PLANO,2025-01-01,1,5.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,7.442,325.0,0.0,False,PLANO,2025-01-01,1,6.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,22.085,335.0,100.0,True,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,22.085,340.0,100.0,True,PLANO,2025-01-01,2,2.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,22.085,345.0,100.0,True,PLANO,2025-01-01,2,3.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,22.085,350.0,100.0,True,PLANO,2025-01-01,2,4.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,22.085,355.0,64.54607199,True,PLANO,2025-01-01,2,5.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,BTGC,BTG,Btg,22.085,360.0,0.0,False,PLANO,2025-01-01,2,6.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DEPC,DEP,Depi,4.416,427.6666666666667,0.0,False,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DTEC,DTE,Dtec,12.168000000000001,412.1666666666667,0.0,False,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DTEC,DTE,Dtec,8.832,397.0,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DTEC,DTE,Dtec,17.66798,409.0,0.0,False,PLANO,2025-01-01,2,2.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DTEC,DTE,Dtec,13.25102,426.0,0.0,False,PLANO,2025-01-01,2,3.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DUCC,DUC,Ducc,2.7,350.0,100.0,True,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DUCC,DUC,Ducc,2.7,354.0,100.0,True,PLANO,2025-01-01,2,2.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DUCC,DUC,Ducc,2.7,358.0,0.0,False,PLANO,2025-01-01,2,3.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,DUCC,DUC,Ducc,3.2399999999999998,363.0,0.0,False,PLANO,2025-01-01,2,4.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,EYCC,EYC,Eycc,107.99600000000001,398.6000000000001,0.0,False,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,FERC,FER,Furesas,80.99502,396.98,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,GASC,GAS,Generarco,38.4,385.25,0.0,False,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,GASC,GAS,Generarco,44.160000000000004,410.47,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,NTCC,NTC,Nitroenergy,22.085,395.99,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,NTCC,NTC,Nitroenergy,13.248000000000001,398.99,0.0,False,PLANO,2025-01-01,2,2.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,NTCC,NTC,Nitroenergy,22.085,409.99,0.0,False,PLANO,2025-01-01,2,3.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,PRYC,PRY,Proenergy,14.822000000000001,387.56000000000006,0.0,False,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,PRYC,PRY,Proenergy,13.283019999999999,409.33,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,SOUC,SOU,Soul Energy,22.085,384.6000000000001,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,SPRG,SPR,Esprod,6.696000000000001,367.8,0.0,False,PLANO,2025-01-01,1,1.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,SPRG,SPR,Esprod,6.696000000000001,372.0,0.0,False,PLANO,2025-01-01,1,2.0
CP-EMIC2025-001,2025-05-12,2025-04-28,2025-01-01,2025-12-31,Regulado,SPRG,SPR,Esprod,17.27902,377.25,0.0,False,PLANO,2025-01-01,2,1.0
CP-EMIC2025-002,2025-08-04,2025-07-22,2026-01-01,2028-12-31,Regulado,NMRG,NMR,Nmrg,561.2,406.98,100.0,True,CURVA,2025-05-01,5,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,BTGC,BTG,Btg,131.39999999999998,423.58,100.0,True,CURVA,2025-08-01,1,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,BTGC,BTG,Btg,131.39999999999998,430.83,100.0,True,CURVA,2025-08-01,1,2.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,BTGC,BTG,Btg,438.0,454.62999999999994,0.0,False,CURVA,2025-08-01,1,3.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,DEPG,DEP,Depi,131.39999999999998,410.16,100.0,True,CURVA,2025-08-01,1,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2028-01-01,2028-12-31,Regulado,EPTC,EPT,Eptc,131.76,410.0,100.0,True,CURVA,2025-08-01,3,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2029-01-01,2029-12-31,Regulado,EPTC,EPT,Eptc,131.39999999999998,405.0,100.0,True,CURVA,2025-08-01,5,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2030-01-01,2030-12-31,Regulado,EPTC,EPT,Eptc,131.39999999999998,390.0,100.0,True,CURVA,2025-08-01,7,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2031-01-01,2031-12-31,Regulado,EPTC,EPT,Eptc,131.39999999999998,385.0,100.0,True,CURVA,2025-08-01,9,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2032-01-01,2032-12-31,Regulado,EPTC,EPT,Eptc,131.76,375.0,100.0,True,CURVA,2025-08-01,11,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,FERG,FER,Furesas,131.39999999999998,421.05,100.0,True,CURVA,2025-08-01,1,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,GASC,GAS,Generarco,131.39999999999998,410.0,100.0,True,CURVA,2025-08-01,1,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,NTCG,NTC,Nitroenergy,306.6,432.96,14.0,True,CURVA,2025-08-01,1,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2026-01-01,2026-12-31,Regulado,NTCG,NTC,Nitroenergy,131.39999999999998,450.28,0.0,False,CURVA,2025-08-01,1,2.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2027-01-01,2027-12-31,Regulado,NTCG,NTC,Nitroenergy,131.39999999999998,409.14000000000004,100.0,True,CURVA,2025-08-01,2,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2027-01-01,2027-12-31,Regulado,NTCG,NTC,Nitroenergy,131.39999999999998,425.51,100.0,True,CURVA,2025-08-01,2,2.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2028-01-01,2028-12-31,Regulado,NTCG,NTC,Nitroenergy,131.76,399.96,100.0,True,CURVA,2025-08-01,3,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2028-01-01,2028-12-31,Regulado,NTCG,NTC,Nitroenergy,131.76,415.96,59.0,True,CURVA,2025-08-01,3,2.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2029-01-01,2029-12-31,Regulado,NTCG,NTC,Nitroenergy,131.39999999999998,399.96,100.0,True,CURVA,2025-08-01,5,1.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2029-01-01,2029-12-31,Regulado,NTCG,NTC,Nitroenergy,131.39999999999998,415.96,100.0,True,CURVA,2025-08-01,5,2.0
CP-EMIC2025-003,2025-11-24,2025-11-10,2030-01-01,2030-12-31,Regulado,NTCG,NTC,Nitroenergy,131.39999999999998,387.6499999999999,100.0,True,CURVA,2025-08-01,7,1.0
